session_id,packets_amount,packets_size_all,packets_size_avg,packets_size_dis,avg_time_between,avg_time_dis
173,0.35356107221161326,0.27085586720925553,0.752079522862823,0.2069100504644712,0.0001680319260659525,0.0
137,3.5363179857132754e-05,2.8528442558677532e-06,0.01292246520874752,0.0,0.2494433942449065,0.0
647,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
605,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
35,0.0001768158992856638,9.334771786060299e-05,0.4165009940357853,0.0,0.3221592102499474,0.07061119684202916
459,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
606,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
114,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.03243016173072884,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0
423,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
327,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0014282713715605966,0.0
466,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
537,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
86,3.5363179857132754e-05,4.909545928702645e-06,0.04373757455268389,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0
508,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0
152,7.072635971426552e-05,5.5729980812300296e-06,0.015904572564612328,5.0213123167729015e-05,0.4999789960092418,0.16522774916006397
561,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
696,3.5363179857132754e-05,2.9191894711204917e-06,0.01391650099403579,0.0,0.0,0.0
574,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
623,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
146,0.0,7.961425830328614e-07,0.023856858846918495,0.0,0.0,0.0
23,7.072635971426552e-05,4.567868070151042e-05,0.4165009940357853,0.0,0.30447385003150595,0.1040137784077516
117,0.00014145271942853102,1.0615234440438152e-05,0.015904572564612328,0.0,0.08405797101449275,0.004739470549596296
680,3.5363179857132754e-05,2.9191894711204917e-06,0.01391650099403579,0.0,0.0,0.0
694,3.5363179857132754e-05,2.9191894711204917e-06,0.01391650099403579,0.0,0.0,0.0
461,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
587,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
624,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0
472,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
94,0.00035363179857132753,4.88300784260155e-05,0.07880019880715705,0.00354695027913177,4.200798151648813e-05,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
96,0.00035363179857132753,4.88300784260155e-05,0.07880019880715705,0.00354695027913177,8.401596303297626e-05,0.0
539,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
32,3.5363179857132754e-05,2.978900164847956e-05,0.4165009940357853,0.0,0.5816005040957782,0.0
685,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
178,0.35299526133389914,0.2849999704763792,0.7958369781312126,0.2051355779275174,0.0001680319260659525,0.0
525,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0
272,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
241,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0020583910943079184,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0
684,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
541,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
243,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0012602394454946438,0.0
80,0.0001768158992856638,1.6320922952173658e-05,0.03180914512922465,0.0,0.15858013022474268,0.11499816141228679
256,0.0,0.0,0.0,0.0,0.0,0.0
302,0.001308437654713912,0.00045874399086506,0.30367793240556656,0.1644823916244435,0.34118882587691657,1.0
629,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
470,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
530,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0
437,0.00010608953957139827,9.288330135383383e-06,0.024850894632206764,0.0,0.04213400546103759,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0007426267769997879,0.00010674945134165616,0.08846918489065606,0.003069134360058428,4.200798151648813e-05,0.0
153,0.001732795812999505,0.00016845050152670293,0.04250497017892644,0.0008990432174967527,0.24578869985297205,0.7631427592644391
0,0.0004950845179998586,5.2644928303047956e-05,0.049502982107355854,1.6068199413673284e-05,0.019659735349716444,0.0007700068200604061
21,0.00014145271942853102,7.745803880757215e-05,0.4165009940357853,0.0,0.3003570678428901,0.08045785548386286
